segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
270280966880,49,,,,,,,,,38,64,45,36,43,83,86,,68,,38,34,,34,,31
92543140576,82,,,,,,,,74,126,82,,76,75,80,85,81,84,70,68,73,85,81,101,
87207985888,28,34,,,36,,,,45,22,31,23,27,26,18,27,26,29,26,26,32,25,22,23,23
81872831200,74,70,81,,72,,,,,84,76,77,,80,82,76,79,68,79,65,64,55,86,69,69
216426356489,46,39,41,,,,,,52,42,51,37,42,81,46,,32,43,38,43,37,48,46,,82
264945812192,73,77,83,87,76,84,83,79,71,66,71,69,72,63,73,70,75,64,76,72,67,85,76,71,73
211091201801,85,,,,,,,,,,,,,85,,,,,,,,,,,
293970395872,58,62,70,58,19,69,74,64,53,49,56,56,61,59,61,64,57,55,53,56,58,51,59,55,54
104086118153,16,,,,,,,,,,13,11,19,16,,,15,13,,,,21,,,
88080654089,55,70,,,,,,,,,59,58,65,53,55,54,44,52,51,53,45,55,55,,56
150290318048,47,,,,,,,,,,,110,46,,47,,46,,,,45,35,28,,32
205756047113,46,22,,40,,51,,34,48,53,63,76,29,40,62,50,52,59,,24,39,47,43,74,21
254275502816,22,,,,,,,,,10,48,33,46,55,66,48,64,66,43,,34,,38,33,
105696730889,34,,,,,,,,,34,,28,,30,24,30,29,32,61,20,,,,,
200420892425,24,26,34,30,37,40,42,31,35,23,26,24,21,20,19,30,21,21,22,16,29,26,22,16,21
248940348128,61,,,,43,,,,,93,61,46,42,,117,50,49,37,,,63,44,,66,45
268737463008,38,51,49,,,,,37,36,29,40,36,33,40,32,35,33,39,42,42,43,57,35,22,34
279407772384,22,24,,,,,29,22,38,22,15,6,15,12,,17,46,12,21,22,10,8,22,22,36
186495803145,64,74,,,,53,,53,55,52,60,73,28,69,,82,84,65,88,74,52,42,47,67,80
195085737737,52,,,,,,,,,,,,38,,,51,,,102,31,,,,42,
