segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
267227513568,67,64,70,80,77,74,78,78,62,66,68,69,60,64,66,65,64,67,64,75,65,65,61,64,76
102273925856,62,68,60,,,,68,68,63,63,99,63,60,60,62,59,63,61,56,52,56,58,59,55,60
149854110432,19,,,,,,,,,,19,,,,,,,,,,,,,,
144518955744,60,51,180,,,79,,67,,45,76,57,66,59,45,93,61,50,43,58,56,31,53,46,51
139183801056,70,,,,,,,,,79,63,,,,,59,59,,,,,109,,,
128513491680,50,,,,,,,,,,,,,,,,31,,,,69,,,,
117138792201,24,,,,,,,,,,,,,,,,,,,,,,,24,
96938771168,28,33,37,40,73,48,40,,28,16,47,23,21,26,16,9,13,18,16,,36,18,17,14,35
146163375881,44,37,,,,98,,,,32,41,57,60,46,40,33,,44,37,33,37,36,,,45
229042569952,71,68,78,67,70,,98,,77,63,90,67,71,67,70,80,68,75,70,69,68,67,67,73,65
37749006089,24,,,,,,,,,,,,,,,24,,,,,,,,,
65397858057,51,,,,,,,52,,,,,,,,,,,,,,,,50,
86268461792,53,48,,,,,,54,,50,50,48,,57,52,58,,65,42,56,50,51,,,
276991853280,76,77,90,87,,85,87,77,73,80,84,76,75,73,71,70,81,88,74,71,67,73,69,75,75
101133328137,31,,,,,,,,32,,34,32,,,29,,31,24,,32,,,,,
115293045472,76,86,85,,,,76,,75,,77,99,71,67,82,92,75,72,65,75,75,75,73,65,
130157911817,25,,,,,,,,,,,,,26,,,,25,,,,,,,
289809646304,59,64,,,,,41,52,64,,61,61,42,189,45,,49,54,48,,62,60,,62,
327155729120,51,,,,,,,,,,,,,,51,,,,,,,,,,
75598152416,72,74,,,,,,125,59,61,74,62,70,66,74,63,61,59,120,70,63,63,73,,
222466154249,36,,,29,38,,,24,42,39,37,24,31,26,66,30,21,27,102,42,32,,,61,56
211795844873,53,,,,,,,,,,,,,,,,,,53,,,,,,
179784916745,43,79,,,,,56,,47,,,31,33,,,29,,57,34,,27,29,69,,
137103679241,35,,,,,,,,,29,42,36,33,,,37,34,,,,,28,,,
90463018761,51,47,,,,,,,66,43,50,,44,,,,103,31,,,,46,,49,
104622736096,42,,,,,,38,,42,41,,36,,,,,,,44,,49,,,,
310378513120,40,66,,,,,,,,49,25,,49,47,14,,,,9,23,17,,49,51,
305043358432,70,75,72,,60,,,,64,91,65,77,81,67,60,73,73,66,73,63,62,63,70,69,69
73081822985,66,,,,,,,61,,,,46,84,,,,,,,25,,,109,,
294373049056,81,60,88,,,,,,,,,,87,131,,81,,,,,,,,54,
51741204233,29,,,,,,,,,,,,29,,,,,,,,,,,,
267697275616,43,,,,,,,,46,65,51,33,48,36,34,48,49,60,45,29,35,23,58,,
262362120928,76,82,80,88,88,104,72,77,64,76,70,73,74,71,72,79,79,74,78,80,73,75,82,76,82
257026966240,40,49,39,40,,45,,,,30,43,33,43,36,36,34,29,38,27,,49,32,49,38,35
241021502176,69,,,,,,,,,,65,82,,,51,71,,76,,63,,,,,
222566817545,65,,,,,,,,,,,65,,,,,,,,,,,,,
64927843040,33,38,41,44,43,45,64,47,36,27,37,37,26,20,29,23,25,20,27,34,42,29,36,30,42
144988717792,65,44,,,,,,,,,,,,,,,,54,,97,66,66,60,88,58
139653563104,58,,,,,,,,50,54,72,50,62,48,70,54,62,53,83,49,59,54,,,
134318408416,55,84,,,,,,,34,62,25,29,36,21,35,37,27,23,16,238,18,23,,,33
