segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
93013155593,14,,,,,,,,,,,,,,,,14,,,,,,,,
191830957833,65,59,76,,,,,,,,,60,61,59,85,,63,63,63,67,,,,,
292963762912,69,76,,,,,,,,,,80,76,74,59,69,78,64,61,68,57,71,79,74,72
287628608224,36,41,28,47,39,42,40,,42,42,45,20,32,46,28,39,47,27,22,27,27,37,36,39,63
271623144160,31,,35,,,,,,32,17,,29,33,54,,31,25,,36,22,,,33,,
186495803145,58,59,,,86,,,,55,47,27,36,32,86,72,,73,56,62,64,,53,32,78,51
63216567008,54,56,61,56,,72,61,,121,58,67,,70,58,55,49,50,47,56,51,46,52,58,40,11
215520386825,34,17,,,37,,,,,51,,,,,,,,,,,,,,,
264039842528,61,65,72,80,65,,76,79,64,58,59,59,61,82,60,72,56,61,53,53,48,50,71,51,60
210185232137,44,49,,,,,,,,,,,,,,,,,,60,,29,,33,
258704687840,48,36,,145,,47,,,,,32,,15,,,,,,41,,39,83,39,39,32
294943474400,33,33,,,,,,,,,,,,,,,,,,,,,,,
108213060320,76,44,65,,,,,45,68,83,91,79,72,119,87,96,63,73,112,51,108,59,51,73,44
262831882976,81,,,,,,,,87,,,73,,,,,,,,,,,,,
204850077449,32,18,,,,,,,,,32,30,54,34,33,34,26,38,,,22,,,25,
115930579680,50,59,58,56,64,59,76,61,62,59,51,47,51,40,41,42,43,46,39,42,45,48,42,42,51
60465356553,41,33,,,,,,89,28,69,41,47,28,30,40,34,30,36,49,33,31,25,,69,42
92476284681,37,39,,17,,31,,50,26,,49,,35,41,28,34,46,30,39,44,41,32,40,41,42
27716230921,37,32,,,,,,,,39,,,,41,,40,40,35,,,,,,35,
144955163360,75,58,,,,,,,,,,,,,,,,51,,128,,,,,
293399970528,66,72,70,69,,,,,,,64,,61,67,69,66,,66,,61,59,,,,67
189515702025,34,35,38,71,,,,,,,,31,,23,19,17,47,46,,12,20,24,,45,
184180547337,42,,,,,,,,,,46,,33,,84,29,42,53,30,36,,32,36,48,32
194179768073,31,,,,,,,,,,,,34,32,,,,,,,32,29,27,35,
125493845769,21,31,30,40,,40,,,,,,38,,,11,10,11,5,7,8,17,27,,24,
139620008672,59,54,37,68,,,,,,,59,,46,48,49,83,60,,47,,,53,,,74
104153227017,14,,,,,,,,,,14,,,,,,,,,,,,,,
82812608265,28,,,,,,,,,,,,,29,,28,,,,,,,,,
304103834336,72,94,65,90,113,57,,126,42,81,75,86,51,41,92,91,89,46,46,87,50,103,54,49,76
56136834825,34,,,,,,,,,,,,,,,33,,,,,,,,35,
